Family,Collection,treatment,individual,sex,firststripe_(mm),secondstripe_(mm),orange_total,elytrasize,Lum_2stripe,UV_2stripe,SW_2stripe,MW_2stripe,LW_2stripe,DBL_2stripe,Meanref_2stripe,Lum_black,UV_black,SW_black,MW_black,LW_black,DBL_black,Meanref_black,Lum_1stripe,UV_1stripe,SW_1stripe,MW_1stripe,LW_1stripe,DBL_1stripe,Meanref_1stripe,bodysize_mg,eclosionfluid,care_low_high,orange_prop,firststripe_prop,secondstripe_prop
115,F30,8_hours,8,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.7,13,1,NA,NA,NA
115,F30,8_hours,9,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.2,0,1,NA,NA,NA
115,F30,8_hours,10,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.8,8.7,1,NA,NA,NA
115,F30,8_hours,11,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.3,13.2,1,NA,NA,NA
115,F30,8_hours,15,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.8,10.7,1,NA,NA,NA
124,F30,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.8,27.3,1,NA,NA,NA
124,F30,8_hours,2,male,15.36,6.97,22.33,58.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.5,9.5,1,0.38,0.26,0.12
124,F30,8_hours,3,male,12.14,4.47,16.61,46.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.1,14.8,1,0.36,0.26,0.10
124,F30,8_hours,4,male,14.54,6.21,20.75,52.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.2,9.3,1,0.40,0.28,0.12
124,F30,8_hours,5,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.4,26,1,NA,NA,NA
124,F30,8_hours,7,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.6,32.5,1,NA,NA,NA
124,F30,8_hours,9,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.7,14.5,1,NA,NA,NA
124,F30,8_hours,10,male,12.79,6.20,18.99,57.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.1,13.1,1,0.33,0.22,0.11
124,F30,8_hours,13,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.2,13,1,NA,NA,NA
124,F30,8_hours,20,male,14.92,8.67,23.59,59.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.1,14.6,1,0.40,0.25,0.15
127,F30,8_hours,5,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,1,NA,NA,NA
127,F30,8_hours,5,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,1,NA,NA,NA
127,F30,8_hours,6,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.3,22.5,1,NA,NA,NA
127,F30,8_hours,9,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,21.3,1,NA,NA,NA
127,F30,8_hours,10,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.3,7.4,1,NA,NA,NA
127,F30,8_hours,13,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.6,18.5,1,NA,NA,NA
127,F30,8_hours,16,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.1,15.3,1,NA,NA,NA
127,F30,8_hours,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.7,26,1,NA,NA,NA
127,F30,8_hours,23,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3,17.7,1,NA,NA,NA
127,F30,8_hours,24,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.6,9.8,1,NA,NA,NA
133,F30,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.3,5.4,1,NA,NA,NA
133,F30,8_hours,4,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.8,4.1,1,NA,NA,NA
133,F30,8_hours,5,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,0,1,NA,NA,NA
133,F30,8_hours,7,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.3,29,1,NA,NA,NA
133,F30,8_hours,8,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.1,15.5,1,NA,NA,NA
133,F30,8_hours,9,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.2,5.1,1,NA,NA,NA
133,F30,8_hours,11,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.6,9.8,1,NA,NA,NA
133,F30,8_hours,12,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.7,12.4,1,NA,NA,NA
133,F30,8_hours,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,1,NA,NA,NA
133,F30,8_hours,18,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,1,NA,NA,NA
136,F30,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.9,20.5,1,NA,NA,NA
136,F30,8_hours,2,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3,23.9,1,NA,NA,NA
136,F30,8_hours,3,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.9,14,1,NA,NA,NA
136,F30,8_hours,4,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.9,15.4,1,NA,NA,NA
136,F30,8_hours,5,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.6,18.5,1,NA,NA,NA
136,F30,8_hours,6,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.9,24.2,1,NA,NA,NA
136,F30,8_hours,7,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.6,27.7,1,NA,NA,NA
136,F30,8_hours,8,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.5,27.7,1,NA,NA,NA
139,F30,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.2,12.4,1,NA,NA,NA
139,F30,8_hours,2,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.2,9.4,1,NA,NA,NA
139,F30,8_hours,3,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.3,15.9,1,NA,NA,NA
139,F30,8_hours,4,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.1,8.3,1,NA,NA,NA
139,F30,8_hours,5,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.3,18.9,1,NA,NA,NA
139,F30,8_hours,6,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.2,13.2,1,NA,NA,NA
139,F30,8_hours,7,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,26.2,1,NA,NA,NA
139,F30,8_hours,8,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.6,14.7,1,NA,NA,NA
139,F30,8_hours,9,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.4,13,1,NA,NA,NA
139,F30,8_hours,14,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.8,11.8,1,NA,NA,NA
2163,F32,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,22.3,1,NA,NA,NA
2163,F32,8_hours,7,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.2,18.3,1,NA,NA,NA
2163,F32,8_hours,9,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.2,9.6,1,NA,NA,NA
2163,F32,8_hours,12,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.4,24.9,1,NA,NA,NA
2163,F32,8_hours,14,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.5,11.2,1,NA,NA,NA
2163,F32,8_hours,15,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,20.5,1,NA,NA,NA
2163,F32,8_hours,17,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.5,0,1,NA,NA,NA
2163,F32,8_hours,18,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4,16.3,1,NA,NA,NA
2163,F32,8_hours,20,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,14,1,NA,NA,NA
2164,F32,8_hours,2,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.9,8.3,1,NA,NA,NA
2164,F32,8_hours,3,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6,17.4,1,NA,NA,NA
2164,F32,8_hours,7,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.1,13.9,1,NA,NA,NA
2164,F32,8_hours,9,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.3,15.9,1,NA,NA,NA
2164,F32,8_hours,10,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8,12.6,1,NA,NA,NA
2164,F32,8_hours,12,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.6,8,1,NA,NA,NA
2164,F32,8_hours,15,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.9,20,1,NA,NA,NA
2164,F32,8_hours,16,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.3,12.8,1,NA,NA,NA
2164,F32,8_hours,19,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,10,1,NA,NA,NA
2164,F32,8_hours,25,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.8,13.1,1,NA,NA,NA
2173,F32,8_hours,1,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7,17.9,1,NA,NA,NA
2173,F32,8_hours,2,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.3,25.8,1,NA,NA,NA
2173,F32,8_hours,3,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.5,24.3,1,NA,NA,NA
2173,F32,8_hours,4,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.7,5.9,1,NA,NA,NA
2173,F32,8_hours,5,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,12.8,1,NA,NA,NA
2173,F32,8_hours,6,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.4,17.5,1,NA,NA,NA
2173,F32,8_hours,8,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.8,19.2,1,NA,NA,NA
2173,F32,8_hours,9,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.6,17.2,1,NA,NA,NA
2173,F32,8_hours,10,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.8,26.1,1,NA,NA,NA
2173,F32,8_hours,18,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.2,19.2,1,NA,NA,NA
2175,F32,8_hours,3,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.7,8.2,1,NA,NA,NA
2175,F32,8_hours,5,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.9,7.6,1,NA,NA,NA
2175,F32,8_hours,6,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.2,9.2,1,NA,NA,NA
2175,F32,8_hours,7,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.9,27.3,1,NA,NA,NA
2175,F32,8_hours,8,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.6,21.2,1,NA,NA,NA
2175,F32,8_hours,10,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.2,19.8,1,NA,NA,NA
2175,F32,8_hours,11,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.7,31.4,1,NA,NA,NA
2175,F32,8_hours,12,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,19.7,1,NA,NA,NA
2183,F32,8_hours,5,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.2,4.9,1,NA,NA,NA
2183,F32,8_hours,10,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.2,22.9,1,NA,NA,NA
2183,F32,8_hours,14,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.5,14.3,1,NA,NA,NA
2183,F32,8_hours,16,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.1,1,1,NA,NA,NA
2183,F32,8_hours,17,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.2,19.1,1,NA,NA,NA
2183,F32,8_hours,18,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.8,18.3,1,NA,NA,NA
2183,F32,8_hours,19,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.8,11.5,1,NA,NA,NA
2183,F32,8_hours,22,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.3,15.3,1,NA,NA,NA
2191,F32,8_hours,3,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.8,13,1,NA,NA,NA
2191,F32,8_hours,4,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.5,1,1,NA,NA,NA
2191,F32,8_hours,7,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,28,1,NA,NA,NA
2191,F32,8_hours,12,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.8,25.9,1,NA,NA,NA
2191,F32,8_hours,13,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.7,29.6,1,NA,NA,NA
2191,F32,8_hours,14,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.7,8,1,NA,NA,NA
3064,F34,8_hours,1,female,16.98,5.46,22.44,55.80,7584.80,494.10,1719.52,6739.24,11593.32,7584.80,5136.54,1676.39,1152.45,1561.91,2012.69,1426.70,1676.39,1538.44,8301.22,337.47,1576.10,6900.25,13591.25,8301.22,5601.27,199.2,36.1,1,0.40,0.30,0.10
3064,F34,8_hours,2,female,15.10,4.17,19.27,53.76,7298.99,463.91,1581.71,6346.12,11429.41,7298.99,4955.29,1558.39,1044.88,1506.48,1902.58,1269.62,1558.39,1430.89,11527.06,1330.14,2665.91,9836.36,18109.39,11527.06,7985.45,177.3,21.9,1,0.36,0.28,0.08
3064,F34,8_hours,3,male,13.69,3.40,17.09,43.61,8923.62,276.67,1656.71,7921.87,13746.65,8923.62,5900.47,1485.57,991.66,1493.69,1848.25,1141.59,1485.57,1368.80,10914.56,845.55,2442.75,9383.91,17071.64,10914.56,7435.96,133.3,16.8,1,0.39,0.31,0.08
3064,F34,8_hours,5,female,8.76,2.14,10.90,38.40,8053.44,262.63,1584.56,7318.24,12105.74,8053.44,5317.79,1799.44,1252.99,1609.20,2112.68,1619.09,1799.44,1648.49,12452.39,2129.89,3326.64,11077.22,18586.86,12452.39,8780.15,103.6,3.7,1,0.28,0.23,0.06
3064,F34,8_hours,7,male,11.67,2.84,14.51,49.32,5756.82,421.92,1319.78,5022.20,9023.79,5756.82,3946.92,1357.78,969.11,1303.26,1747.04,1005.76,1357.78,1256.29,8405.05,497.82,1606.15,6987.92,13749.77,8405.05,5710.42,156.9,13.1,1,0.29,0.24,0.06
3064,F34,8_hours,8,female,11.14,3.64,14.78,49.60,7765.41,356.77,1674.57,6899.26,11893.50,7765.41,5206.02,1775.11,1493.45,1795.74,2115.56,1461.10,1775.11,1716.46,8814.65,379.96,1764.94,7400.71,14242.94,8814.65,5947.14,120.4,12.2,1,0.30,0.22,0.07
3064,F34,8_hours,9,male,16.31,6.14,22.45,53.96,8022.12,295.44,1509.68,6902.31,12752.61,8022.12,5365.01,1504.95,1069.78,1480.14,1888.15,1149.94,1504.95,1397.00,8897.22,484.56,1845.05,7246.46,14736.06,8897.22,6078.03,153.2,18.9,1,0.42,0.30,0.11
3064,F34,8_hours,10,male,14.84,3.67,18.51,54.26,7399.46,407.59,1510.30,6559.23,11407.60,7399.46,4971.18,2436.57,996.16,1418.09,2512.90,2987.10,2436.57,1978.56,8735.80,441.99,1645.19,7542.26,13817.28,8735.80,5861.68,197.8,5.6,1,0.34,0.27,0.07
3064,F34,8_hours,12,female,14.02,4.89,18.91,49.34,7926.80,564.89,1761.30,7045.54,12106.57,7926.80,5369.57,1643.00,1250.02,1625.38,1984.12,1344.59,1643.00,1551.03,8679.60,334.71,1658.94,7456.45,13777.97,8679.60,5807.02,138.7,12.1,1,0.38,0.28,0.10
3064,F34,8_hours,15,male,14.76,4.29,19.05,51.47,7582.60,492.71,1687.27,6628.26,11793.01,7582.60,5150.31,1733.76,1113.77,1520.00,2039.46,1578.98,1733.76,1563.05,8122.24,538.46,1546.00,6644.38,13478.29,8122.24,5551.78,189.8,10.3,1,0.37,0.29,0.08
3066,F34,8_hours,1,male,13.59,2.82,16.41,48.91,6397.06,319.03,1337.66,5932.75,9453.06,6397.06,4260.63,1318.80,1080.86,1167.29,1713.97,1004.62,1318.80,1241.68,10010.90,704.57,1691.68,8839.11,15555.09,10010.90,6697.61,150,28.3,1,0.34,0.28,0.06
3066,F34,8_hours,2,female,10.22,2.88,13.10,43.93,7027.71,321.28,1642.92,6427.33,10426.15,7027.71,4704.42,1420.84,770.48,1245.83,1784.94,1154.09,1420.84,1238.83,11320.65,227.91,1949.22,10006.60,17490.90,11320.65,7418.65,112.3,14.4,1,0.30,0.23,0.07
3066,F34,8_hours,3,female,16.57,4.52,21.09,59.63,8912.95,506.72,1973.73,7764.68,13836.17,8912.95,6020.33,1529.30,1030.50,1436.05,1871.01,1258.08,1529.30,1398.91,12880.42,1641.42,3197.12,11035.69,20038.08,12880.42,8978.08,188.7,31.1,1,0.35,0.28,0.08
3066,F34,8_hours,4,female,10.57,4.49,15.06,41.33,9754.65,639.30,1745.96,8994.12,14466.23,9754.65,6461.40,2132.16,2299.86,1815.71,2470.94,1975.45,2132.16,2140.49,10521.08,717.54,1856.08,9528.37,15867.66,10521.08,6992.41,105,20.3,1,0.36,0.26,0.11
3066,F34,8_hours,9,female,15.67,4.02,19.69,56.42,9721.13,248.86,1922.34,8668.49,14833.49,9721.13,6418.30,1727.21,838.21,1283.11,2035.55,1662.12,1727.21,1454.75,12749.59,1088.12,2823.07,10957.59,19941.27,12749.59,8702.51,172.8,25.6,1,0.35,0.28,0.07
